Time_A	Channel_A	Time_B	Channel_B	Time_C	Channel_C	Time_D	Channel_D
370.571	147.059044	370.571	96.032715	370.571	15.209312	370.571	1.508276
370.871	143.757948	370.871	94.778530	370.871	12.071015	370.871	-0.104372
371.171	143.558955	371.171	102.176887	371.171	12.422058	371.171	0.397045
371.471	150.956445	371.471	96.542819	371.471	13.927958	371.471	1.496711
371.772	149.583400	371.772	96.362499	371.772	12.367579	371.772	-1.731969
372.072	144.840881	372.072	98.013931	372.072	13.978064	372.072	0.599980
372.372	152.070459	372.372	96.774145	372.372	14.507377	372.372	-0.765395
372.673	148.397707	372.673	104.141610	372.673	13.363859	372.673	-2.179314
372.973	146.480172	372.973	96.784218	372.973	12.961924	372.973	1.360220
373.273	148.043546	373.273	101.772303	373.273	14.325314	373.273	5.076123
373.574	144.803572	373.574	100.568942	373.574	15.120681	373.574	-0.789738
373.874	145.835792	373.874	96.512059	373.874	13.564805	373.874	-0.356234
374.174	147.250843	374.174	95.591001	374.174	14.426946	374.174	-0.827727
374.474	144.015932	374.474	96.887883	374.474	12.705983	374.474	-0.934855
374.775	150.085510	374.775	98.175359	374.775	12.609577	374.775	0.981205
375.075	147.739804	375.075	99.098865	375.075	15.323999	375.075	0.598339
375.375	145.180000	375.375	95.682656	375.375	14.119488	375.375	-0.560309
375.676	145.510174	375.676	96.359622	375.676	14.757457	375.676	1.764597
375.976	143.062956	375.976	97.998752	375.976	15.103177	375.976	-2.513624
376.276	148.728338	376.276	99.147059	376.276	13.703184	376.276	-0.897010
376.577	147.536505	376.577	96.048369	376.577	15.375764	376.577	1.642950
376.877	147.645881	376.877	99.349478	376.877	14.777291	376.877	-1.046216
377.177	141.619841	377.177	93.894563	377.177	15.304436	377.177	-3.115402
377.477	148.343347	377.477	96.668327	377.477	14.750087	377.477	-0.686410
377.778	146.751655	377.778	97.795897	377.778	16.972188	377.778	-0.890233
378.078	145.974462	378.078	97.013615	378.078	13.894397	378.078	3.517607
378.378	141.826289	378.378	93.698088	378.378	12.515801	378.378	0.889018
378.679	148.407054	378.679	92.672690	378.679	13.871768	378.679	1.140549
378.979	145.631039	378.979	94.680080	378.979	14.064956	378.979	1.430422
379.279	145.400111	379.279	103.802167	379.279	15.623235	379.279	-2.500897
379.580	143.325354	379.580	98.669447	379.580	14.478954	379.580	-0.332007
379.880	150.677422	379.880	96.087993	379.880	14.145569	379.880	-1.760779
380.180	150.404344	380.180	99.356775	380.180	14.335158	380.180	0.355919
380.480	148.463096	380.480	99.491726	380.480	15.054915	380.480	0.245896
380.781	144.134582	380.781	100.549497	380.781	14.919052	380.781	0.564349
381.081	144.390260	381.081	100.118439	381.081	12.677613	381.081	1.474166
381.381	144.713658	381.381	101.255125	381.381	14.321267	381.381	-2.457419
381.682	143.113591	381.682	94.469190	381.682	14.625316	381.682	-2.532180
381.982	146.405743	381.982	92.380895	381.982	14.920470	381.982	2.516738
382.282	144.638940	382.282	99.767156	382.282	14.493085	382.282	0.981083
382.583	147.285995	382.583	93.880722	382.583	16.237878	382.583	2.407405
382.883	150.847374	382.883	93.240077	382.883	14.489411	382.883	-1.685247
383.183	144.425850	383.183	95.684539	383.183	15.264569	383.183	0.818940
383.483	144.400296	383.483	94.519529	383.483	14.397857	383.483	0.986481
383.784	149.864871	383.784	97.273722	383.784	13.950053	383.784	2.630426
384.084	146.520970	384.084	95.172542	384.084	14.685677	384.084	-2.278175
384.384	146.511801	384.384	99.038473	384.384	15.598295	384.384	2.975147
384.685	146.999046	384.685	98.387240	384.685	11.678120	384.685	0.663493
384.985	145.908832	384.985	93.021635	384.985	15.603211	384.985	-2.318588
385.285	145.462667	385.285	98.867026	385.285	15.400402	385.285	-2.658707
385.586	146.016620	385.586	99.349333	385.586	15.348448	385.586	2.777041
385.886	144.894194	385.886	93.637946	385.886	12.412414	385.886	2.956979
386.186	147.422995	386.186	95.677248	386.186	12.748857	386.186	4.651321
386.486	148.419015	386.486	97.154834	386.486	15.652818	386.486	-2.323368
386.787	146.792326	386.787	104.666656	386.787	13.967837	386.787	-0.543625
387.087	144.586213	387.087	93.707575	387.087	14.970044	387.087	2.525938
387.387	140.485200	387.387	98.193447	387.387	14.361844	387.387	-1.085831
387.688	149.014235	387.688	95.504658	387.688	15.151832	387.688	0.817296
387.988	149.029446	387.988	97.163178	387.988	16.325022	387.988	0.130527
388.288	148.168819	388.288	101.202529	388.288	14.965340	388.288	-0.611922
388.589	147.435550	388.589	102.128084	388.589	12.990700	388.589	0.562989
388.889	144.419463	388.889	100.446804	388.889	14.380036	388.889	1.039530
389.189	143.910799	389.189	103.099729	389.189	14.624707	389.189	1.097570
389.489	140.084338	389.489	96.144870	389.489	15.209115	389.489	1.847484
389.790	147.486664	389.790	98.242327	389.790	16.595403	389.790	-3.328179
390.090	147.680773	390.090	96.034420	390.090	14.757461	390.090	3.591549
390.390	147.552297	390.390	101.590830	390.390	16.314653	390.390	0.197053
390.691	148.080597	390.691	94.922395	390.691	14.993373	390.691	0.416753
390.991	149.140313	390.991	106.856744	390.991	13.844221	390.991	-3.744840
391.291	146.238331	391.291	94.708658	391.291	15.715952	391.291	2.478031
391.592	148.152896	391.592	102.082188	391.592	13.675231	391.592	0.965733
391.892	145.080605	391.892	100.188488	391.892	16.387600	391.892	0.376105
392.192	146.084739	392.192	103.174144	392.192	15.813047	392.192	3.015921
392.492	143.019845	392.492	98.458587	392.492	15.891337	392.492	-1.351007
392.793	147.341775	392.793	97.121646	392.793	15.583156	392.793	-1.238070
393.093	143.979114	393.093	95.434428	393.093	14.943720	393.093	2.414894
393.393	148.349326	393.393	98.390645	393.393	15.391591	393.393	-2.119535
393.694	152.700927	393.694	94.045770	393.694	16.418475	393.694	3.245867
393.994	145.664891	393.994	97.219830	393.994	15.474185	393.994	-0.313877
394.294	148.623696	394.294	92.450563	394.294	15.470100	394.294	-0.774404
394.595	149.227872	394.595	102.008842	394.595	15.241178	394.595	-1.824499
394.895	146.474395	394.895	104.905262	394.895	17.404912	394.895	1.614701
395.195	142.906743	395.195	93.719135	395.195	17.282543	395.195	4.221726
395.495	151.139196	395.495	98.836164	395.495	15.332007	395.495	0.299449
395.796	147.603592	395.796	103.185202	395.796	15.152565	395.796	-0.572838
396.096	148.719231	396.096	104.299317	396.096	14.317340	396.096	-0.210062
396.396	146.327111	396.396	99.309262	396.396	16.324374	396.396	-1.074127
396.697	149.861036	396.697	102.469994	396.697	14.869458	396.697	-1.755398
396.997	145.732838	396.997	97.803004	396.997	16.483641	396.997	-0.189098
397.297	143.237944	397.297	95.684109	397.297	16.935984	397.297	-2.188896
397.598	146.042245	397.598	100.795595	397.598	16.848412	397.598	0.247441
397.898	147.753770	397.898	102.286026	397.898	17.563983	397.898	-0.353165
398.198	146.805802	398.198	99.641456	398.198	14.881551	398.198	3.333694
398.498	149.787842	398.498	101.445295	398.498	15.274625	398.498	0.941976
398.799	140.345837	398.799	98.494732	398.799	16.199315	398.799	0.572467
399.099	146.486247	399.099	99.224122	399.099	17.506158	399.099	-5.415915
399.399	144.894161	399.399	101.403444	399.399	16.022518	399.399	-1.498558
399.700	150.337748	399.700	97.709448	399.700	16.803632	399.700	0.582290
400.000	144.247192	400.000	98.627691	400.000	17.339893	400.000	2.633122
400.300	143.875553	400.300	94.917191	400.300	15.703222	400.300	1.392428
400.601	142.366820	400.601	97.495640	400.601	14.114209	400.601	0.953575
400.901	143.582651	400.901	100.567641	400.901	16.151315	400.901	-4.272183
401.201	143.334552	401.201	99.476756	401.201	15.824589	401.201	0.530872
401.502	143.316067	401.502	99.627878	401.502	16.426056	401.502	1.048421
401.802	148.668666	401.802	101.680641	401.802	15.899876	401.802	-0.678161
402.102	151.996741	402.102	93.568580	402.102	15.816644	402.102	-1.475835
402.402	145.342488	402.402	95.345010	402.402	17.045592	402.402	-1.166453
402.703	150.301810	402.703	94.441093	402.703	15.519356	402.703	-0.508017
403.003	145.940922	403.003	98.747153	403.003	15.448781	403.003	-1.642493
403.303	147.688494	403.303	100.052346	403.303	15.889672	403.303	0.523578
403.604	151.426898	403.604	103.570453	403.604	15.408639	403.604	1.039607
403.904	147.932054	403.904	93.226819	403.904	15.854508	403.904	0.976117
404.204	151.339017	404.204	99.751528	404.204	15.659361	404.204	-2.358830
404.505	151.090572	404.505	99.495999	404.505	18.059120	404.505	1.380473
404.805	149.311623	404.805	100.647936	404.805	15.931101	404.805	0.676181
405.105	147.497428	405.105	97.370007	405.105	16.503544	405.105	2.763015
405.405	146.810049	405.405	95.233138	405.405	14.956333	405.405	1.375451
405.706	151.752863	405.706	98.546771	405.706	15.457092	405.706	4.314173
406.006	145.919954	406.006	100.347034	406.006	15.985518	406.006	1.611379
406.306	146.670902	406.306	100.367072	406.306	15.228774	406.306	-2.262162
406.607	145.014488	406.607	97.114784	406.607	16.369703	406.607	-0.723744
406.907	146.284347	406.907	96.251038	406.907	18.261182	406.907	3.454263
407.207	146.954099	407.207	98.948953	407.207	16.470830	407.207	0.541483
407.508	146.095966	407.508	96.494609	407.508	16.095497	407.508	-0.067795
407.808	147.276210	407.808	101.156641	407.808	16.879110	407.808	-1.294603
408.108	143.395601	408.108	102.464520	408.108	17.970662	408.108	1.988321
408.408	148.042043	408.408	100.209487	408.408	16.335323	408.408	-3.806225
408.709	142.989535	408.709	104.050993	408.709	15.921952	408.709	0.638316
409.009	143.450678	409.009	95.190921	409.009	16.509419	409.009	0.386591
409.309	142.564485	409.309	99.624343	409.309	15.730434	409.309	-3.789251
409.610	145.728399	409.610	96.325586	409.610	16.115536	409.610	0.919556
409.910	153.443055	409.910	93.393053	409.910	16.950913	409.910	-0.396893
410.210	144.040926	410.210	95.008504	410.210	16.730403	410.210	1.832100
410.511	145.038220	410.511	104.691580	410.511	17.569229	410.511	3.062770
410.811	143.178339	410.811	100.208130	410.811	18.488981	410.811	0.907644
411.111	150.777998	411.111	93.739298	411.111	16.439244	411.111	-1.320206
411.411	145.308671	411.411	100.432723	411.411	16.814759	411.411	1.748730
411.712	149.983025	411.712	96.784124	411.712	16.414752	411.712	-2.032685
412.012	146.733018	412.012	94.552595	412.012	15.238464	412.012	2.504407
412.312	145.535664	412.312	98.850578	412.312	16.206245	412.312	-1.617834
412.613	142.605919	412.613	98.892254	412.613	17.107441	412.613	-0.826148
412.913	147.752724	412.913	101.041955	412.913	16.964741	412.913	3.843853
413.213	153.776922	413.213	95.011315	413.213	15.463487	413.213	1.379854
413.514	134.168753	413.514	94.835011	413.514	18.922216	413.514	-0.439002
413.814	149.914526	413.814	95.173072	413.814	17.441313	413.814	2.453201
414.114	147.908083	414.114	102.802248	414.114	15.879702	414.114	-0.933770
414.414	149.594787	414.414	96.982636	414.414	18.773381	414.414	0.307857
414.715	146.622684	414.715	94.922623	414.715	16.649099	414.715	1.542403
415.015	152.154667	415.015	96.201229	415.015	18.151549	415.015	-1.211280
415.315	145.689420	415.315	97.353791	415.315	16.061988	415.315	-0.965962
415.616	146.483380	415.616	97.879049	415.616	16.066119	415.616	1.148183
415.916	151.427956	415.916	99.364432	415.916	19.274998	415.916	-3.275162
416.216	142.507161	416.216	100.919108	416.216	16.256082	416.216	-0.020531
416.517	152.403632	416.517	99.114518	416.517	18.912636	416.517	-0.837757
416.817	151.497909	416.817	102.640123	416.817	18.001406	416.817	3.299202
417.117	142.769108	417.117	102.035291	417.117	17.996719	417.117	1.768833
417.417	152.061311	417.417	105.087922	417.417	17.236969	417.417	-4.895198
417.718	149.578680	417.718	101.674034	417.718	16.457147	417.718	-1.067369
418.018	147.266317	418.018	97.871456	418.018	18.273794	418.018	3.902949
418.318	149.255764	418.318	99.430202	418.318	19.380408	418.318	3.175482
418.619	145.291043	418.619	93.864757	418.619	16.996621	418.619	-0.647686
418.919	149.620955	418.919	102.135065	418.919	17.470147	418.919	-4.687841
419.219	143.427659	419.219	104.103450	419.219	15.499721	419.219	-1.955857
419.520	146.633617	419.520	96.572642	419.520	18.205245	419.520	1.848917
419.820	149.592475	419.820	103.543534	419.820	16.793497	419.820	0.450016
420.120	146.864776	420.120	102.051167	420.120	19.862089	420.120	0.969446
420.420	150.858752	420.420	97.607637	420.420	17.281490	420.420	0.056169
420.721	147.455309	420.721	98.213365	420.721	15.706746	420.721	0.994603
421.021	146.251784	421.021	102.115979	421.021	19.504313	421.021	2.471403
421.321	145.045830	421.321	101.582668	421.321	17.822878	421.321	-0.623962
421.622	145.151385	421.622	100.586472	421.622	18.918095	421.622	-0.797733
421.922	142.496611	421.922	99.677847	421.922	18.289723	421.922	0.088656
422.222	147.538339	422.222	100.628765	422.222	17.157616	422.222	-4.079513
422.523	148.824111	422.523	100.032966	422.523	19.084961	422.523	0.979297
422.823	148.088952	422.823	97.436878	422.823	18.666894	422.823	1.540073
423.123	149.609499	423.123	100.212064	423.123	16.049507	423.123	-0.445925
423.423	149.234625	423.423	98.623763	423.423	17.554826	423.423	3.030873
423.724	149.747654	423.724	100.269167	423.724	17.817526	423.724	0.263019
424.024	144.084455	424.024	93.859969	424.024	20.540043	424.024	2.409378
424.324	147.809446	424.324	96.755008	424.324	16.667184	424.324	-2.080103
424.625	145.768403	424.625	98.855363	424.625	19.914843	424.625	0.041285
424.925	146.009255	424.925	98.466862	424.925	19.040217	424.925	1.492325
425.225	140.886291	425.225	95.159393	425.225	16.200678	425.225	1.083718
425.526	145.330227	425.526	102.212733	425.526	17.516502	425.526	1.008006
425.826	144.431471	425.826	97.174470	425.826	17.471295	425.826	-0.545393
426.126	148.132521	426.126	94.969275	426.126	17.207433	426.126	-0.544552
426.426	145.007242	426.426	98.404413	426.426	19.237890	426.426	-2.180365
426.727	147.461287	426.727	93.514938	426.727	17.518504	426.727	-2.482140
427.027	148.039405	427.027	97.911811	427.027	17.578501	427.027	0.787374
427.327	149.067478	427.327	96.171262	427.327	17.351447	427.327	-1.597295
427.628	148.004826	427.628	97.549487	427.628	17.013545	427.628	-0.970784
427.928	143.785431	427.928	104.869578	427.928	16.755892	427.928	0.808459
428.228	145.148597	428.228	100.005219	428.228	17.588838	428.228	-1.788837
428.529	144.691474	428.529	101.295706	428.529	18.884365	428.529	0.432187
428.829	148.074927	428.829	98.922124	428.829	18.859771	428.829	-0.400677
429.129	149.625615	429.129	97.551470	429.129	18.300997	429.129	-1.724328
429.429	145.239151	429.429	97.246516	429.429	18.250812	429.429	5.437646
429.730	146.921456	429.730	103.053245	429.730	18.083589	429.730	-0.053177
430.030	153.631411	430.030	98.027038	430.030	17.680122	430.030	-0.938599
430.330	151.140627	430.330	100.968380	430.330	18.855399	430.330	-3.860207
430.631	150.440103	430.631	95.221971	430.631	17.769657	430.631	-1.827715
430.931	147.659184	430.931	97.970727	430.931	18.073539	430.931	0.285596
431.231	147.536988	431.231	96.181512	431.231	18.652097	431.231	3.428904
431.532	144.952960	431.532	102.387847	431.532	17.753885	431.532	1.430517
431.832	147.215916	431.832	95.252830	431.832	18.066303	431.832	-0.955937
432.132	145.798212	432.132	99.974595	432.132	19.886227	432.132	1.013865
432.432	150.679526	432.432	99.330547	432.432	17.449267	432.432	0.869683
432.733	151.506775	432.733	102.238934	432.733	19.534937	432.733	0.944577
433.033	140.717390	433.033	104.222162	433.033	18.939071	433.033	-0.535806
433.333	150.855754	433.333	98.999070	433.333	18.205598	433.333	-1.526859
433.634	150.817808	433.634	97.498938	433.634	18.285092	433.634	-2.376773
433.934	150.202393	433.934	96.712097	433.934	19.187179	433.934	-0.991861
434.234	150.887045	434.234	101.642095	434.234	18.572729	434.234	3.380255
434.535	148.013310	434.535	101.871909	434.535	19.309199	434.535	3.250274
434.835	146.338070	434.835	98.746175	434.835	19.410983	434.835	-0.060855
435.135	149.199925	435.135	96.252861	435.135	18.060006	435.135	3.457373
435.435	148.327795	435.435	94.229881	435.435	18.210249	435.435	0.547883
435.736	142.259844	435.736	97.750787	435.736	17.189868	435.736	-1.290097
436.036	144.440356	436.036	95.334638	436.036	17.798018	436.036	-0.721691
436.336	150.399599	436.336	98.093963	436.336	18.733720	436.336	-0.457306
436.637	148.284201	436.637	101.931092	436.637	16.808960	436.637	-4.261129
436.937	143.159780	436.937	97.026479	436.937	18.099824	436.937	-2.977746
437.237	144.872164	437.237	95.466952	437.237	16.980188	437.237	0.859058
437.538	145.668447	437.538	98.687771	437.538	19.501289	437.538	-0.254301
437.838	145.220717	437.838	102.517800	437.838	18.922399	437.838	1.192364
438.138	149.692502	438.138	101.254221	438.138	19.545025	438.138	-1.495842
438.438	144.011442	438.438	100.024182	438.438	19.080988	438.438	2.009305
438.739	146.587086	438.739	98.466564	438.739	18.881429	438.739	0.736366
439.039	149.433586	439.039	95.078656	439.039	16.730579	439.039	-1.466090
439.339	146.520117	439.339	97.405523	439.339	18.630729	439.339	3.646320
439.640	148.229404	439.640	96.930646	439.640	17.814924	439.640	0.525767
439.940	149.204759	439.940	97.259922	439.940	18.169090	439.940	1.230682
440.240	144.998725	440.240	94.646155	440.240	17.782700	440.240	1.026295
440.541	147.306654	440.541	101.230631	440.541	18.691232	440.541	1.002698
440.841	151.393093	440.841	106.314237	440.841	17.150703	440.841	1.519817
441.141	152.303690	441.141	97.004637	441.141	17.458685	441.141	0.440392
441.441	147.637949	441.441	101.268592	441.441	17.322143	441.441	-3.947988
441.742	150.535001	441.742	100.803258	441.742	17.264705	441.742	-0.844893
442.042	150.232384	442.042	101.234282	442.042	17.782191	442.042	-0.561652
442.342	142.664105	442.342	101.563709	442.342	19.364756	442.342	0.976904
442.643	146.032787	442.643	97.108381	442.643	18.675430	442.643	-0.101166
442.943	148.715673	442.943	98.123713	442.943	18.666346	442.943	-4.343088
443.243	143.618054	443.243	96.053927	443.243	17.787923	443.243	-1.393398
